load_factor,elasticity_factor,stiffness_loss,affected_component,maximum_vertical_displacement_mm,maximum_total_displacement_mm,approximate_maximum_stress_mpa,risk_index,structural_state,data_status
1.25,0.6,0.3,SUPPORT,5.325189393939395,8.790857007575758,61.69983999999999,0.8161455227700216,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.4,ARCH,5.533500000000001,8.578710000000003,57.02400000000001,0.7969768638888891,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.4,DECK,4.6630617977528095,6.894562500000001,45.27872,0.6278978220852061,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.4,SUPPORT,6.803483606557378,11.231234631147542,66.53312,0.9675013973333334,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.5,ARCH,6.7425,10.453050000000003,60.48,0.940856,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.5,DECK,5.267578124999999,7.788369140625,47.39840000000001,0.7066878351432293,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.5,SUPPORT,9.364583333333332,15.459114583333333,71.3664,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.6,ARCH,8.584416666666668,13.308615000000001,63.936,0.9812192000000001,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.6,DECK,6.045363849765257,8.938362969483565,49.518080000000005,0.7997039505598591,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.6,0.6,SUPPORT,14.8007183908046,24.433121408045977,76.19967999999999,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.0,ARCH,2.5833333333333335,4.005000000000001,43.2,0.36891916666666674,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.0,DECK,2.5833333333333335,3.8195833333333336,36.800000000000004,0.3362922916666667,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.0,SUPPORT,2.5833333333333335,4.264583333333333,47.199999999999996,0.395418125,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.1,ARCH,2.8754222222222223,4.457832000000001,46.656000000000006,0.4359351340740742,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.1,DECK,2.7886637931034484,4.123174353448276,38.91968000000001,0.38200341981465524,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.1,SUPPORT,2.967752293577982,4.899184633027523,52.03328,0.4854232956253822,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.2,ARCH,3.251899999999999,5.041493999999999,50.11200000000001,0.5103632283333333,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.2,DECK,3.0391588785046726,4.493543457943924,41.03936,0.43142274223364485,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.2,SUPPORT,3.496666666666666,5.772319892473117,56.86656,0.5889333621971325,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.3,ARCH,3.7489333333333343,5.812056000000002,53.568000000000005,0.5953800752380953,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.3,DECK,3.3472619047619045,4.94908869047619,43.159040000000005,0.4855719042840136,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.3,SUPPORT,4.260151515151516,7.032685606060606,61.69983999999999,0.7143669611493505,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.4,ARCH,4.426800000000001,6.862968000000003,57.02400000000001,0.6962800511111112,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.4,DECK,3.7304494382022475,5.51565,45.27872,0.5458858011348314,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.4,SUPPORT,5.442786885245902,8.984987704918034,66.53312,0.8789753966502732,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.5,ARCH,5.393999999999999,8.362440000000001,60.48,0.8225930333333333,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.5,DECK,4.2140625,6.2306953125,47.39840000000001,0.6144450307812501,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.5,SUPPORT,7.491666666666665,12.367291666666665,71.3664,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.6,ARCH,6.867533333333332,10.646892,63.936,0.9812192000000001,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.6,DECK,4.836291079812206,7.150690375586853,49.518080000000005,0.694385142314554,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.75,0.6,SUPPORT,11.84057471264368,19.54649712643678,76.19967999999999,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.0,ARCH,2.1527777777777777,3.3375000000000004,43.2,0.32943930555555556,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.0,DECK,2.1527777777777777,3.182986111111111,36.800000000000004,0.2981257986111111,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.0,SUPPORT,2.1527777777777777,3.553819444444444,47.199999999999996,0.3540995486111111,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.1,ARCH,2.396185185185185,3.7148600000000003,46.656000000000006,0.39201314506172846,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.1,DECK,2.3238864942528736,3.435978627873563,38.91968000000001,0.34082442140110153,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.1,SUPPORT,2.4731269113149845,4.082653860856269,52.03328,0.43797863791004077,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.2,ARCH,2.709916666666666,4.201245,50.11200000000001,0.4607637569444445,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.2,DECK,2.532632398753894,3.7446195482866043,41.03936,0.38661320608359295,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.2,SUPPORT,2.9138888888888888,4.810266577060931,56.86656,0.5331118071642772,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.3,ARCH,3.124111111111111,4.843380000000001,53.568000000000005,0.5383383293650794,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.3,DECK,2.789384920634921,4.124240575396826,43.159040000000005,0.4363435237922336,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.3,SUPPORT,3.5501262626262626,5.860571338383838,61.69983999999999,0.6465145867355699,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.4,ARCH,3.689,5.719140000000001,57.02400000000001,0.6291488425925926,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.4,DECK,3.1087078651685394,4.596375,45.27872,0.49121112050124843,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.4,SUPPORT,4.535655737704919,7.487489754098362,66.53312,0.7925630634307833,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.5,ARCH,4.494999999999999,6.968700000000001,60.48,0.7411368611111112,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.5,DECK,3.511718749999999,5.19224609375,47.39840000000001,0.552949827873264,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.5,SUPPORT,6.2430555555555545,10.306076388888888,71.3664,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.6,ARCH,5.722944444444444,8.87241,63.936,0.890185513888889,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.6,DECK,4.0302425665101715,5.958908646322377,49.518080000000005,0.6241726034843504,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,0.9,0.6,SUPPORT,9.867145593869733,16.288747605363984,76.19967999999999,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.0,ARCH,1.8452380952380951,2.860714285714286,43.2,0.3012394047619048,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.0,DECK,1.8452380952380951,2.7282738095238095,36.800000000000004,0.2708640178571429,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.0,SUPPORT,1.8452380952380951,3.046130952380952,47.199999999999996,0.3245862797619048,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.1,ARCH,2.053873015873016,3.1841657142857147,46.656000000000006,0.36064029576719586,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.1,DECK,1.991902709359606,2.94512453817734,38.91968000000001,0.3114108511057061,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.1,SUPPORT,2.1198230668414153,3.499417595019659,52.03328,0.4040895966847968,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.2,ARCH,2.322785714285714,3.601067142857143,50.11200000000001,0.42533556309523807,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.2,DECK,2.1708277703604804,3.2096738985313746,41.03936,0.3546063945478416,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.2,SUPPORT,2.4976190476190476,4.1230856374807985,56.86656,0.49323926785509475,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.3,ARCH,2.677809523809524,4.151468571428572,53.568000000000005,0.4975942251700681,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.3,DECK,2.3909013605442175,3.535063350340136,43.159040000000005,0.40118039486953355,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.3,SUPPORT,3.042965367965368,5.023346861471861,61.69983999999999,0.5980486050114409,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.4,ARCH,3.1620000000000004,4.902120000000002,57.02400000000001,0.5811979793650794,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.4,DECK,2.6646067415730337,3.93975,45.27872,0.4521577771915463,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.4,SUPPORT,3.8877049180327874,6.417848360655738,66.53312,0.7308399682740047,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.5,ARCH,3.8528571428571423,5.97317142857143,60.48,0.682953880952381,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.5,DECK,3.0100446428571423,4.450496651785714,47.39840000000001,0.5090246829389882,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.5,SUPPORT,5.351190476190475,8.833779761904761,71.3664,0.9214608521560846,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.6,ARCH,4.905380952380952,7.604922857142857,63.936,0.8164760404761905,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.6,DECK,3.45449362843729,5.107635982562038,49.518080000000005,0.5740207900342053,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.05,0.6,SUPPORT,8.457553366174057,13.961783661740558,76.19967999999999,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.0,ARCH,1.6145833333333335,2.5031250000000007,43.2,0.2800894791666667,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.0,DECK,1.6145833333333335,2.3872395833333333,36.800000000000004,0.25041768229166667,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.0,SUPPORT,1.6145833333333335,2.6653645833333335,47.199999999999996,0.302451328125,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.1,ARCH,1.7971388888888888,2.7861450000000003,46.656000000000006,0.33711065879629637,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.1,DECK,1.7429148706896553,2.5769839709051725,38.91968000000001,0.28935067338415954,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.1,SUPPORT,1.8548451834862387,3.061990395642202,52.03328,0.3786728157658639,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.2,ARCH,2.0324375,3.1509337500000005,50.11200000000001,0.3987644177083334,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.2,DECK,1.8994742990654205,2.8084646612149533,41.03936,0.3306012858960281,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.2,SUPPORT,2.185416666666667,3.6076999327956987,56.86656,0.4633348633732079,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.3,ARCH,2.3430833333333334,3.6325350000000007,53.568000000000005,0.4670361470238096,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.3,DECK,2.0920386904761905,3.0931804315476192,43.159040000000005,0.3748080481775085,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.3,SUPPORT,2.6625946969696974,4.395428503787879,61.69983999999999,0.5616991187183441,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.4,ARCH,2.7667500000000005,4.289355000000001,57.02400000000001,0.5452348319444444,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.4,DECK,2.3315308988764047,3.4472812500000005,45.27872,0.4228677697092697,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.4,SUPPORT,3.401741803278689,5.615617315573771,66.53312,0.6845476469064208,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.5,ARCH,3.37125,5.226525000000001,60.48,0.6393166458333334,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.5,DECK,2.6337890624999996,3.8941845703125,47.39840000000001,0.4760808242382813,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.5,SUPPORT,4.682291666666666,7.729557291666667,71.3664,0.8579970056365742,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.6,ARCH,4.292208333333334,6.654307500000001,63.936,0.7611939354166668,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.6,DECK,3.0226819248826287,4.469181484741783,49.518080000000005,0.5364069299465962,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.25,1.2,0.6,SUPPORT,7.4003591954023,12.216560704022989,76.19967999999999,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.0,ARCH,3.800682666666667,5.89228416,48.384,0.48584021013333334,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.0,DECK,3.800682666666667,5.619493226666667,41.216,0.4465303288,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.0,SUPPORT,3.800682666666667,6.274191466666666,52.864,0.5193939373333334,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.1,ARCH,4.230053333333333,6.5579472,52.254720000000006,0.5653569325925927,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.1,DECK,4.1024224137931045,6.065630043103449,43.590041600000006,0.5005762882599426,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.1,SUPPORT,4.365880733944954,7.207224082568807,58.2772736,0.6267715639979816,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.2,ARCH,4.78268,7.4146968,56.125440000000005,0.6553096486666669,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.2,DECK,4.469794392523365,6.6088072897196275,45.9640832,0.559834123108536,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.2,SUPPORT,5.142666666666667,8.489547311827957,63.690547200000005,0.7532030450514697,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.3,ARCH,5.5113866666666675,8.544427200000001,59.99616,0.7601709270476191,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.3,DECK,4.920880952380953,7.275760595238095,48.3381248,0.6257397581977551,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.3,SUPPORT,6.262939393939395,10.33890075757576,69.1038208,0.9105661079050218,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.4,ARCH,6.504213333333334,10.083628800000003,63.86688,0.8873950488888891,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.4,DECK,5.481078651685395,8.104040000000001,50.7121664,0.700309941915206,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.4,SUPPORT,7.996983606557379,13.201472131147542,74.5170944,0.9983727650133334,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.5,ARCH,7.919632000000001,12.27798432,67.7376,0.9689187200000001,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.5,DECK,6.1872125,9.1480930625,53.086208000000006,0.7864689594229166,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.5,SUPPORT,10.99948888888889,18.15802722222222,79.930368,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.6,ARCH,10.074586666666667,15.618859200000001,71.60832,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.6,DECK,7.094779342723004,10.48997455399061,55.4602496,0.8847999134768074,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.6,0.6,SUPPORT,17.369977011494253,28.674470114942526,85.34364159999998,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.0,ARCH,3.0405461333333332,4.713827328,48.384,0.4190891281066667,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.0,DECK,3.0405461333333332,4.495594581333333,41.216,0.38209796970666665,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.0,SUPPORT,3.0405461333333332,5.019353173333333,52.864,0.4493966432,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.1,ARCH,3.3840426666666668,5.2463577599999995,52.254720000000006,0.4910958628740741,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.1,DECK,3.2819379310344825,4.852504034482759,43.590041600000006,0.43105866277862076,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.1,SUPPORT,3.492704587155963,5.765779266055046,58.2772736,0.546397009449052,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.2,ARCH,3.8261439999999998,5.931757439999999,56.125440000000005,0.5714513925333333,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.2,DECK,3.5758355140186917,5.287045831775701,45.9640832,0.4841888561614953,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.2,SUPPORT,4.114133333333333,6.791637849462364,63.690547200000005,0.6586404592091758,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.3,ARCH,4.409109333333335,6.835541760000002,59.99616,0.6637337720380954,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.3,DECK,3.936704761904762,5.8206084761904755,48.3381248,0.5426372897368706,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.3,SUPPORT,5.010351515151516,8.271120606060608,69.1038208,0.7956291744093508,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.4,ARCH,5.203370666666668,8.066903040000003,63.86688,0.7739064263111113,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.4,DECK,4.384862921348315,6.483232,50.7121664,0.6080173622148315,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.4,SUPPORT,6.397586885245903,10.561177704918032,74.5170944,0.9699847868712569,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.5,ARCH,6.335705600000001,9.822387456,67.7376,0.9127035202133333,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.5,DECK,4.949770000000001,7.31847445,53.086208000000006,0.6826685017250002,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.5,SUPPORT,8.799591111111111,14.526421777777776,79.930368,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.6,ARCH,8.059669333333332,12.495087359999998,71.60832,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.6,DECK,5.6758234741784035,8.391979643192487,55.4602496,0.7701163253077933,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.75,0.6,SUPPORT,13.895981609195402,22.93957609195402,85.34364159999998,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.0,ARCH,2.5337884444444443,3.92818944,48.384,0.3745884067555556,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.0,DECK,2.5337884444444443,3.7463288177777776,41.216,0.3391430636444444,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.0,SUPPORT,2.5337884444444443,4.1827943111111106,52.864,0.4027317804444444,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.1,ARCH,2.8200355555555556,4.3719648,52.254720000000006,0.4415884830617285,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.1,DECK,2.734948275862069,4.043753362068966,43.590041600000006,0.3847135791244062,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.1,SUPPORT,2.9105871559633028,4.804816055045872,58.2772736,0.49281397308309893,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.2,ARCH,3.188453333333333,4.943131199999999,56.125440000000005,0.5155458884444444,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.2,DECK,2.97986292834891,4.405871526479751,45.9640832,0.4337586781968017,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.2,SUPPORT,3.4284444444444446,5.659698207885304,63.690547200000005,0.5955987353143131,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.3,ARCH,3.6742577777777785,5.696284800000001,59.99616,0.5994423353650794,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.3,DECK,3.280587301587302,4.8505070634920635,48.3381248,0.4872356440962812,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.3,SUPPORT,4.1752929292929295,6.892600505050505,69.1038208,0.7190045520789035,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.4,ARCH,4.336142222222223,6.722419200000001,63.86688,0.6982473445925927,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.4,DECK,3.654052434456929,5.402693333333334,50.7121664,0.5464889757479152,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.4,SUPPORT,5.331322404371586,8.800981420765028,74.5170944,0.8792578269441167,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.5,ARCH,5.279754666666667,8.18532288,67.7376,0.8209060535111111,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.5,DECK,4.124808333333333,6.098728708333333,53.086208000000006,0.6134681965930556,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.5,SUPPORT,7.332992592592594,12.10535148148148,79.930368,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.6,ARCH,6.71639111111111,10.412572799999998,71.60832,0.984774392888889,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.6,DECK,4.729852895148669,6.993316369327072,55.4602496,0.6911113208320498,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,0.9,0.6,SUPPORT,11.579984674329502,19.116313409961684,85.34364159999998,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.0,ARCH,2.171818666666667,3.36701952,48.384,0.34280217721904765,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.0,DECK,2.171818666666667,3.2111389866666666,41.216,0.3084609878857143,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.0,SUPPORT,2.171818666666667,3.585252266666666,52.864,0.3693997356190476,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.1,ARCH,2.4171733333333334,3.7473984,52.254720000000006,0.406226068910053,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.1,DECK,2.3442413793103447,3.466074310344828,43.590041600000006,0.35160994794282435,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.1,SUPPORT,2.494788990825688,4.11841376146789,58.2772736,0.45454037567884675,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
